,Unnamed: 0,date,retweets,favorites,text,location,language,sescore
19419,19420,3/28/2013 12:37,3,2,"USDA reports that farmers intend to plant 97.3 million acres of corn this year, the most since 1936 - AP ",,en,1
19420,19421,3/28/2013 12:29,0,0,With this bearish report watch for a break higher. is already movin...,,en,1
19421,19422,3/28/2013 12:12,0,0,,,en,1
19422,19423,3/28/2013 12:10,0,0,futures limit down in Chicago post-crop report,,en,1
19423,19424,3/27/2013 16:23,0,0,petenajarian looks to be breaking out by the charts TNH are terrible? Look to see this addressed on TIA,,en,1
19427,19428,3/26/2013 12:51,0,0,Today In Commodities: Demand For Pork Outstripping Supply ,,en,1
19429,19430,3/26/2013 8:28,1,1,"As Farmer Incomes Rise, Rents Follow ",,en,1
19431,19432,3/26/2013 8:03,0,0,- Teucrium Corn Stock Analysis - trade online - ,,en,2
19432,19433,3/26/2013 0:39,0,0,CME hikes corn margins 30. That's odd. Ceres enters Cancer looks like is going up near 4/4. ,,en,1
19433,19434,3/25/2013 19:02,0,0,- Teucrium Corn Stock Analysis - trader trade - ,,de,2
19434,19435,3/25/2013 18:39,3,0,Today In Commodities: Demand For Pork Outstripping Supply ,,en,1
19436,19437,3/25/2013 15:34,0,2,"squeezing higher, waiting for the overbought signal again to short that",,en,1
19437,19438,3/25/2013 14:59,0,1,there goes the Corn squeeze into the close - right on cue ,,en,1
19438,19439,3/25/2013 9:17,0,0,Last yr drought resulted in US corn crop that was 25 smaller than expected - Ending stocks lowest since 1995-96 - ,,en,1
19440,19441,3/23/2013 12:14,0,0,"US - US Futures Trend , level & Trading Strategy - ",,en,1
19441,19442,3/23/2013 0:46,0,0,- teucrium corn stock analysis - becoming a day trader - ,,en,1
19442,19443,3/22/2013 23:27,2,1,"Commodities futures driven by price moves, not news, study finds ",,en,1
19443,19444,3/22/2013 16:51,0,0,Stronger commodity: 5-day 20-day 50-day ,,en,1
19445,19446,3/22/2013 13:20,0,0,"RT AGDagro: CHICAGO 9:00am SOJA may13 -1,10 531,26 MAÍZ may13 -1,57 287,01 TRIGO may13 -0,92 266,82 Reuters",,es,1
19446,19447,3/22/2013 9:07,1,0,Bloomberg on majority of analysts surveyed are bullish and next week.,,en,1
19448,19449,3/22/2013 1:12,0,0,$ Massive bull run developing in ,,en,1
19449,19450,3/21/2013 20:15,0,0,DontFadeMe what do you think of have we seen bottom for the year? ,,en,1
19450,19451,3/21/2013 17:32,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19452,19453,3/21/2013 12:04,0,0,are on my list of buys. Waiting for the dollar to stabilize ,,en,1
19453,19454,3/21/2013 10:29,1,0,"KnutsonFarms - Thanks for putting a group together,.. should be a good tourney. Prize??.. ",,en,1
19456,19457,3/20/2013 15:40,0,0,Jimmy crack position..ethanol,,en,2
19457,19458,3/20/2013 15:00,0,0,"3 month, daily chart. 43.34 target hit and closed. New target = 43.83 Support = 42.86 & 42.7 43.83 target hit",,en,1
19458,19459,3/20/2013 14:59,0,1,there goes corn with its daily thrust into the close. this seems to be becoming a habit... ,,en,1
19459,19460,3/20/2013 11:35,0,0,Summer drought may clobber the Midwest - MarketWatch thechartress Interesting re this coming summer 2013.,,en,1
19461,19462,3/20/2013 7:50,0,0,"Corn And Soybean Prices Have Opposite Effect On Fertilizer, Food Company Stocks ",,en,1
19462,19463,3/20/2013 7:21,0,0,"3 month, daily chart. 43.34 target hit and closed. New target = 43.83. Support = 42.86 & 42.7 ",,en,1
19465,19466,3/19/2013 1:16,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19466,19467,3/18/2013 19:32,0,0,"Corn And Soybean Prices Have Opposite Effect On Fertilizer, Food Company Stocks ",,en,1
19467,19468,3/18/2013 19:16,0,0,"Volatile Corn & Soybean Prices Have Opposite Effect On Fertilizer, Food Stocks ",,en,1
19468,19469,3/18/2013 19:12,1,2,"Corn And Soybean Prices Have Opposite Effect On Fertilizer, Food Company Stocks ",,en,1
19470,19471,3/18/2013 15:04,0,0,Daily chart. 43.34 target hit.,,en,1
19471,19472,3/18/2013 15:02,0,0,- teucrium corn stock analysis - news stock - ,,en,2
19472,19473,3/18/2013 15:00,0,1,And that's what you call a Great Day for ,,en,2
19473,19474,3/18/2013 10:16,0,0,- teucrium corn stock analysis - software stock trading - ,,en,1
19475,19476,3/17/2013 19:16,0,0,- Teucrium Corn Stock Analysis - stock picks for 2011 - ,,en,1
19476,19477,3/17/2013 18:31,0,0,- teucrium corn stock analysis - todays stock picks - ,,en,2
19477,19478,3/17/2013 3:31,0,0,- Teucrium Corn Stock Analysis - day trading simulator - ,,en,1
19478,19479,3/16/2013 14:08,0,0,Stronger commodity: 5-day 20-day 50-day ,,en,1
19480,19481,3/15/2013 11:43,0,0,KU_InvestWise This is what I am looking at on just need to avoid a June 2012 Estimates type spike ,,en,1
19481,19482,3/15/2013 10:50,0,0,appears to have failed its attempt to clear through 718 risking another suck in below 700.. I will be there...,,en,1
19483,19484,3/15/2013 8:03,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19486,19487,3/14/2013 1:36,0,0,Cost of complying with fed law to use corn ethanol in fuel has sky rocketed. says refiners will pass cost onto custs - ,,en,1
19488,19489,3/13/2013 13:17,0,0,remains at an inflection point.. if only it can clear 718 then shd avoid nasty June 14-18 Estimates fractal. with that bull market!,,en,1
19491,19492,3/13/2013 7:02,0,0,- Teucrium Corn Stock Analysis - stock watcher - ,,en,2
19492,19493,3/13/2013 5:41,0,0,~ ~ New CCI Buy Signals ~ Criteria alert for last trading session! images.investorshub.advf ,,en,1
19493,19494,3/13/2013 5:41,0,0,~ ~ New Buy Signals ~ Criteria alert for last trading session! images.investorshub.advf ,,en,1
19494,19495,3/13/2013 4:03,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19495,19496,3/12/2013 20:29,0,0,Teucrium Corn Clock ,,und,1
19497,19498,3/12/2013 12:47,0,0,on the high ,,en,1
19499,19500,3/12/2013 1:52,0,0,~ ~ Parabolic SAR Buy Signals ~ Criteria alert for last trading session! ,,en,1
19500,19501,3/11/2013 22:38,0,0,Goldman leads decline as Wall Street commodity revenues plummet via reuters ,,en,1
19501,19502,3/11/2013 19:43,4,1,Today In Commodities: Crude Poised To Move Higher ,,en,1
19502,19503,3/11/2013 16:56,0,0,Daily chart. ,,en,1
19504,19505,3/11/2013 12:39,0,0,Gold likely to recover from eight-month low - ,,en,1
19505,19506,3/11/2013 11:37,1,0,"Heard analyst say it's not a question of if, but when Dec hits I think same guy said the same last year at on way to ",,en,1
19507,19508,3/11/2013 8:48,0,0,allstarcharts: NEW POST: Let's Not Forget About Corn ,,en,1
19508,19509,3/11/2013 8:46,2,0,Let's Not Forget About Corn via allstarcharts ,,en,1
19509,19510,3/11/2013 8:45,1,0,NEW POST: Let's Not Forget About Corn ,,en,1
19511,19512,3/9/2013 20:16,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19512,19513,3/9/2013 13:44,0,0,Weaker commodity: 5-day 20-day 50-day $ ,,en,1
19513,19514,3/9/2013 13:41,0,0,Weaker commodity: 5-day 20-day ,,en,1
19514,19515,3/9/2013 13:38,0,0,Stronger commodity: 5-day 20-day 50-day ,,en,1
19515,19516,3/9/2013 12:05,0,0,with we can plant corn and make up for loss in revenue last year then back to bean corn rotation so I think it raises in May,,en,1
19516,19517,3/9/2013 11:59,0,0,I believe supply will continue to force higher price over years but I play increased farm bank accounts with my love ,,en,2
19517,19518,3/9/2013 11:56,0,0,"Still short plenty of moisture in the ground from snow. Farmers are clearing land for more acreage, I plan cover around 35ish in May",,en,1
19519,19520,3/8/2013 15:00,0,1,WASDE: Relatively Unchanged Balance Sheets ,,en,1
19520,19521,3/8/2013 12:13,0,0,"getting jiggy on flush below 700, almost back ",,en,1
19523,19524,3/7/2013 22:16,0,0,KeithMcCullough Gotta say I love the long with getting hole'd,,en,1
19525,19526,3/7/2013 11:52,0,0,U.S. Drought Easing: A Potential Multi-Billion Dollar Shot In The Arm For The Economy ,,en,1
19527,19528,3/7/2013 9:18,0,0,Best/Worst Daily ETF Returns: Gold Miners Soar ,,en,1
19529,19530,3/6/2013 15:06,0,0,continues to carve out a 'June' style bottom.. just to avoid the June 18 2012 Estimates 'Shocker'..,,en,1
19530,19531,3/6/2013 15:03,1,0,April 650 corn puts started the day 3/8 now 1 3/8 bid buy um when you can not when you have to ,,en,1
19531,19532,3/6/2013 13:56,0,0,U.S. Drought Easing: A Potential Multi-Billion Dollar Shot In The Arm For The Economy ,,en,1
19532,19533,3/6/2013 13:21,1,1,U.S. Drought Easing -- A Multi-Billion Dollar Shot In The Arm For The Economy ,,en,1
19533,19534,3/6/2013 7:02,0,0,- Teucrium Corn Stock Analysis - penny stock list - ,,en,1
19535,19536,3/5/2013 12:31,0,0,"Have gone long this week. Boring tweet, just want to timestamp it",,en,1
19537,19538,3/4/2013 21:47,0,0,Farmland Values And Farmer Income Continue To Rise ,,en,1
19539,19540,3/4/2013 14:18,1,0,Farmland Values And Farmer Income Continue To Rise ,,en,1
19540,19541,3/4/2013 10:54,1,0,Farmland Values And Farmer Income Continue To Rise ,,en,1
19541,19542,3/3/2013 21:46,0,0,- teucrium corn stock analysis - free day trading simulator - ,,en,2
19542,19543,3/3/2013 15:03,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19543,19544,3/3/2013 10:46,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19544,19545,3/2/2013 12:15,0,0,- Teucrium Corn Stock Analysis - live day trading - ,,en,1
19545,19546,3/1/2013 18:29,2,0,Stronger commodities: 5-day 20-day 50-day ,,tl,1
19547,19548,3/1/2013 13:49,0,0,allstarcharts ,,en,1
19548,19549,3/1/2013 8:43,0,0,Drought & Seasonal fluctuations ,,en,1
19550,19551,2/28/2013 10:47,0,0,may have survived the June 18 2012 'Estimate' Fractal and finally be ready for that Monster spike..,,en,1
19551,19552,2/28/2013 8:16,0,0,- Teucrium Corn Stock Analysis - best site for day trading - ,,en,2
19553,19554,2/27/2013 21:57,0,0,"Corn was unchanged today at 18 Bulls. Spot sentiment is below its 20SMA, which is downward sloping. It's setup just like 2/20/13. ",,en,1
19554,19555,2/27/2013 18:00,0,0,Food price hikes 2.4 outstripped inflation 1.5 in 2012 - USDA est food prices up 3-4 in 2013 - ,,en,1
19556,19557,2/27/2013 15:41,0,0,KeithMcCullough hedgeyestaples is plenty of it going into the ground plus tons tons of snow so moisture levels back up,,en,1
19557,19558,2/27/2013 11:47,0,0,"Shorting with may puts. Lots of moisture back with all this snow, more acres to be planted higher yields",,en,1
19558,19559,2/27/2013 10:50,0,0,down 3 cents on the low,,en,1
19559,19560,2/27/2013 10:35,0,0,Record corn crop coming? So what -- it's still buying season. ,,en,1
19563,19564,2/27/2013 3:46,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19565,19566,2/26/2013 15:02,0,0,Good day for March 11| Dec13 5.4,,en,1
19567,19568,2/25/2013 19:00,0,0,Today In Commodities: Stocks Continue To Slide ,,en,1
19569,19570,2/25/2013 9:40,2,0,DEC 13 trades 5.50 ?whats your cost to grow corn in 2013 ,,en,1
19571,19572,2/24/2013 20:32,0,0,- Teucrium Corn Stock Analysis - tips on the stock market - ,,en,1
19572,19573,2/24/2013 18:45,0,0,terranovajoe charts are calling my name...buy me..,,en,1
19573,19574,2/23/2013 5:02,0,0,Holy shit its like I can post magic portals to searches about stuff! ,,en,1
19574,19575,2/23/2013 0:04,0,0,Typically up to two-thirds of the cost of bringing a pig to market is the feed - ,,en,1
19575,19576,2/22/2013 18:46,0,0,- Teucrium Corn Stock Analysis - free stock trades - ,,en,2
19577,19578,2/22/2013 15:32,0,0,- Teucrium Corn Stock Analysis - free stock trading - ,,en,2
19578,19579,2/22/2013 11:22,0,1,Indiana Grain cup pic of LeRoy Neiman Pit picture When pits had people ! Call the close ,,en,1
19582,19583,2/21/2013 11:06,0,0,JasonElse Might wanna look at and Their price action stinks.,,en,1
19585,19586,2/21/2013 6:27,0,0,U.S. Commodities on transition to a more-abundant supply situation... prices may drop below a bushel this year. ,,en,1
19586,19587,2/20/2013 22:15,0,0,- Teucrium Corn Stock Analysis - trades stock - ,,en,2
19587,19588,2/20/2013 22:13,0,0,"Corn bottomed at 13 Bulls on 2/12 and is trying to make a push toward its 20SMA, which is approximately 1 higher from here. ",,en,1
19588,19589,2/20/2013 22:10,0,0,"Corn increased from 15 to 19 Bulls today. Spot sentiment is under its 20SMA 27.8, which is downward sloped. ",,en,1
19589,19590,2/20/2013 21:41,0,0,"Today In Commodities: Commodity Crosses Pressured By Metals, Energies ",,en,1
19590,19591,2/20/2013 19:36,3,0,"Today In Commodities: Commodity Crosses Pressured By Metals, Energies ",,en,1
19591,19592,2/20/2013 10:48,0,0,Morning Call: Gold Sinks Below WTI Outper Grains Rise ,,en,1
19592,19593,2/20/2013 10:16,0,0,beautiful reversal after testing into 750 yesterday ... probably time to start thinking long soon,,en,1
19594,19595,2/19/2013 14:56,0,0,Contango Report: New Cotton Contract Coming? ,,en,1
19595,19596,2/19/2013 13:14,2,0,Fed Says Midwest Farmland Increased 16 In 2012 ,,en,1
19596,19597,2/19/2013 9:51,0,0,Fed Says Midwest Farmland Increased 16 In 2012 ,,en,1
19597,19598,2/19/2013 8:41,0,0,trendtrader3333 BUY 696 WITH A STOP BELOW 682 FOR POSITIONAL TGT 746/752 LTP - 698.12 ,,en,1
19599,19600,2/18/2013 23:02,0,0,- Teucrium Corn Stock Analysis - day to day trading - ,,en,1
19600,19601,2/18/2013 5:55,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19601,19602,2/17/2013 9:08,0,0,The Corn Market Looks Like A Short ,,en,1
19602,19603,2/15/2013 23:08,0,0,chart by jmtbernardo: CORN.,,en,1
19605,19606,2/15/2013 15:04,1,0,: RT SeekingAlpha: The Corn Market Looks Like A Short ,,en,1
19606,19607,2/15/2013 15:04,0,0,The Corn Market Looks Like A Short ,,en,1
19607,19608,2/15/2013 10:49,0,0,Drought To Ease In Argentina And What Climate Indices Mean For Commodities ,,en,1
19609,19610,2/15/2013 9:22,0,0,triple diver short trigger on corn ,,en,1
19611,19612,2/14/2013 15:45,0,0,Beneficiary of low prices: Valero resumes production at Nebraska plant ,,en,1
19613,19614,2/14/2013 13:07,0,0,Wheat Price Forecast: Predicting Food Commodities Price Rise ,,en,1
19614,19615,2/14/2013 11:13,0,0,Long term short idea from September on working well still.,,en,1
19615,19616,2/14/2013 11:02,0,0,- Teucrium Corn Stock Analysis - what penny stocks to buy - ,,en,1
19617,19618,2/14/2013 10:28,0,0,"Agricultural commodities continue an underreported slide, with J.C. Parets noting corn... ",,en,1
19619,19620,2/13/2013 23:10,0,0,"In the ridiculously oversold category, surely due for a quick snapback trade in the next day or two, and ",,en,1
19620,19621,2/13/2013 19:50,0,0,Nows the time to go long plant some seeds,,en,1
19621,19622,2/13/2013 19:38,0,0,Today In Commodities: Still Waiting For That Correction To Materialize In Stocks ,,en,1
19623,19624,2/13/2013 15:09,0,0,vix - have you ever heard about it? ...continuous chart from ,,en,1
19624,19625,2/13/2013 14:31,0,0,for those that watched video posted earlier of poss long trade it triggered and moving up nicely,,en,2
19625,19626,2/13/2013 14:06,0,0,possible trade developing on corn ,,en,1
19626,19627,2/13/2013 13:51,0,0,Drought To Ease Argentina And What Climate Indices Mean For Commodities ,,en,1
19627,19628,2/13/2013 9:48,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19629,19630,2/13/2013 1:41,0,0,Today In Commodities: Sugar Closes At New Lows ,,en,1
19630,19631,2/12/2013 21:47,0,0,- Teucrium Corn Stock Analysis - learn about the stock market - ,,en,1
19631,19632,2/12/2013 18:45,1,1,Today In Commodities: Sugar Closes At New Lows ,,en,1
19632,19633,2/12/2013 14:40,0,0,The Breakfast Trade Is On! via InvestorPlace ,,en,1
19633,19634,2/12/2013 12:23,5,0,Record Farm Income And Production Expected In 2013 ,,en,1
19634,19635,2/12/2013 12:19,0,0,"CH13. CBT. TonyRohrs what a nasty downtrend, DOESN'T USDA guarantees ur crops, Why hedge then, or you just play...",,en,1
19635,19636,2/12/2013 11:35,0,1,Surprised its come back but buying again below 700 696.00 with 677 stops.,,en,1
19636,19637,2/12/2013 7:47,1,1,"Currently is confirmed for 6.84, even 6.60 to 6.65, in the near-term TraderBlast w more downside likely too ",,en,1
19637,19638,2/12/2013 7:40,3,2,suggest will trend higher w not to mention & poised to go lower,,en,1
19638,19639,2/11/2013 19:02,0,0,Today In Commodities: Stand Aside On Fresh Entries In The Yen ,,en,1
19639,19640,2/11/2013 16:48,0,0,- Teucrium Corn Stock Analysis - forex trading system - ,,en,1
19640,19641,2/11/2013 13:43,0,0,call the march CMEGroup close today for a cup all bets in by 1 pm Chicago time im thinking 6.99 ,,en,1
19641,19642,2/11/2013 13:35,0,0,DEC 13 250 corn puts trade 1/8 200 times just saying,,en,1
19642,19643,2/11/2013 13:12,2,1,How yah like 5.58 dec 13 good stuff the American farmer is long 97 mill acres ,,en,2
19643,19644,2/10/2013 19:17,1,3,How and will the Feb. 22nd Cattle-on-Feed report affect the price of ,,en,2
19644,19645,2/9/2013 11:53,0,0,the golden dirt on the prairie is priced for perfection ,,en,1
19645,19646,2/9/2013 11:05,0,0,- Teucrium Corn Stock Analysis - selling stocks - ,,en,1
19646,19647,2/9/2013 2:41,0,0,: Yeah to the bottom bollie.. They want people to sell perhaps.. ,,en,1
19647,19648,2/8/2013 19:13,1,0,Today In Commodities: Grains Close Lower ,,en,1
19648,19649,2/8/2013 18:20,2,1,WASDE: Brazil To Produce Record Soybean Crop ,,en,1
19649,19650,2/8/2013 15:41,0,0,Beans SOYB -2.6 tumble as stronger Brazilian production has the USDA upping its f... ,,en,1
19651,19652,2/8/2013 14:37,1,0,Call the close for a free Indiana grain cup made of corn Mar 13 closing price all bets in 1:45 cbot settle price wins ,,en,1
19652,19653,2/8/2013 14:27,1,0,cmegroup is today a good day to pay per acre for farmland 13 ,,en,2
19653,19654,2/8/2013 13:01,3,0,596 1/2 DEC 13 on sunday is so 5 days ago last ,,en,1
19655,19656,2/8/2013 12:04,0,0,droppin like your pants at a frat party,,en,1
19658,19659,2/7/2013 16:17,0,0,- Teucrium Corn Stock Analysis - how to pick stock - ,,en,1
19660,19661,2/7/2013 15:43,1,1,"getting cobbed, -1.8",,en,1
19664,19665,2/7/2013 4:04,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19665,19666,2/6/2013 18:32,1,0,Today In Commodities: Keep Currencies On Your Radar ,,en,1
19668,19669,2/6/2013 9:22,0,0,6 Ways To Play The Obscure Raw Materials Bull Market ,,en,1
19670,19671,2/5/2013 19:48,1,1,Today In Commodities: Trend Followers Have Had A Great Start To 2013 ,,en,1
19671,19672,2/5/2013 15:53,0,0,-- Are CORN prices backtesting a breakout? Watch price action around 7.20-7.25 ,,en,1
19673,19674,2/5/2013 13:16,0,0,update of corn chart ,,en,1
19676,19677,2/5/2013 0:08,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19677,19678,2/4/2013 21:10,0,0,/ZC Cup and Handle - - looking for 730 to enter but think you can bu ,,en,1
19678,19679,2/4/2013 19:20,0,0,I might be able to help with your But I'm not in the moonshine business. I don't see what you ,,en,1
19679,19680,2/4/2013 16:01,0,0,FROM TITLE INS. TO APPS NOW THIS ??? WHAT'S NEXT WORKING WITH AMISH GROWING OR SOMETHING. ,,en,1
19681,19682,2/4/2013 13:09,0,0,update on corn chart posted earlier on video ,,en,1
19682,19683,2/4/2013 11:36,0,0,2 nice day trades this morning ,,en,2
19685,19686,2/2/2013 17:46,0,0,- Teucrium Corn Stock Analysis - swing trading for a living - ,,en,1
19686,19687,2/2/2013 15:37,0,0,a dozen good years on the farm ~ what about now? farmland ,,en,1
19687,19688,2/2/2013 14:05,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19688,19689,2/2/2013 9:26,1,0,"JasonElse Yes I agree, it's not reacting to the economy. Have you seen ? I am thinking to add Corn to the long side.",,en,1
19690,19691,2/1/2013 13:37,0,0,Long-Only Commodity ETFs vs Futures- January 2013 ,,en,1
19693,19694,2/1/2013 5:02,0,0,- teucrium corn stock analysis - swing trading services - ,,en,1
19694,19695,1/31/2013 18:32,0,0,- Teucrium Corn Stock Analysis - stock pick - ,,en,2
19695,19696,1/31/2013 7:50,0,0,Gartman following my analysis but how can he translate them to English? ohhh right it's google translate lol ,,en,1
19696,19697,1/31/2013 2:24,1,0,"Bought a few days ago on Stocks, on Commodities Bought and Busy day !",,en,1
19697,19698,1/30/2013 20:53,0,1,nice trades on corn ,,en,1
19698,19699,1/30/2013 17:08,0,0,Fed stood pat after negative GDP print. gave chipper report. w potential bull-flag. ,,en,1
19700,19701,1/30/2013 15:04,0,0,: You can take a whore to culture but you can't make her think! Dorothy Parker. If I drive from here to Kent ,,en,1
19701,19702,1/30/2013 13:55,0,1,nice entries on corn ,,en,1
19702,19703,1/30/2013 13:55,0,1,"Warm weather conditions, reminiscent of last year's puts ETFs in focus ",,en,1
19705,19706,1/29/2013 11:40,0,0,"upside breakout pending. Technical, Seasonal and COT snap shot. ",,en,1
19706,19707,1/29/2013 9:48,0,0,JUST LIKE POP WOOOOOOOOOOOOOOOOOOOOOOOOOOOOO! looking to be a very profitable week ... ,,en,1
19708,19709,1/29/2013 8:12,0,0,Are corn prices ready to breack this level? The timing seems ok. ,,en,1
19709,19710,1/29/2013 8:06,1,1,Are Corn Prices Ready to Soar? via allstarcharts ,,en,1
19710,19711,1/29/2013 8:05,0,0,allstarcharts: NEW POST: Are Corn Prices Ready to Soar? ,,en,1
19711,19712,1/29/2013 8:01,1,1,NEW POST: Are Corn Prices Ready to Soar? ,,en,1
19713,19714,1/29/2013 3:38,2,1,is on the verge of accelerating the aggressive blow out to new highs. Staying long for 1007 target!,,en,1
19714,19715,1/29/2013 0:34,0,0,- Teucrium Corn Stock Analysis - stock trading systems - ,,en,1
19715,19716,1/28/2013 12:06,0,0,Looking to buy on a pullback ,,en,2
19718,19719,1/26/2013 0:16,0,0,- Teucrium Corn Stock Analysis - news on stock market - ,,en,1
19721,19722,1/25/2013 15:16,0,0,- Teucrium Corn Stock Analysis - day trading chat - ,,en,1
19722,19723,1/25/2013 11:22,0,0,nice trade long in corn see video ,,en,1
19723,19724,1/25/2013 9:53,0,0,Is it greed or common sense to not cover short on the here? Touche for the spread on the front end of the curve,,en,2
19726,19727,1/25/2013 2:32,0,0,- Teucrium Corn Stock Analysis - - ,,en,1
19727,19728,1/24/2013 22:30,0,0,"jaykza Agreed. And on that note, been watching the clear downtrend line in ",,en,1
19729,19730,1/24/2013 12:22,1,3,meanwhile Cotton continues to explode higher. - Looks to me like Corn is the next one ,,en,2
19730,19731,1/24/2013 11:11,0,0,Don't let the Algo in the pit screw up your trade in the pit.,,en,1
19731,19732,1/24/2013 10:17,0,0,CERP - JIMMY CRACK AND I DONT CARE!! WEEEEEEEEEEEEEEEE ,,en,1
19733,19734,1/24/2013 9:06,0,0,"Chart of the Week: Corn Stocks Seen At 17-Year Low, But Prices Trending Lower As Traders Look Ahead ",,en,1
19735,19736,1/24/2013 5:33,2,0,Wheat Price Forecast: Predicting Food Commodities Price Rise ,,en,1
19736,19737,1/23/2013 22:16,1,0,"Corn Stocks Seen At 17-Year Low, But Prices Trending Lower As Traders Look Ahead via SeekingAlpha",,en,1
19737,19738,1/23/2013 20:09,0,0,Today In Commodities: Ags A Possible Buy After Near-Term Correction ,,en,1
19738,19739,1/23/2013 18:21,0,0,Charts for posted - more charts/analysis coming tonight,,en,1
19739,19740,1/23/2013 18:11,1,0,"Corn Stocks Seen At 17-Year Low, But Prices Trending Lower As Traders Look Ahead ",,en,1
19740,19741,1/23/2013 16:37,0,0,The MJO Is Gaining Strength: What This Means For Commodities ,,en,1
19742,19743,1/23/2013 14:28,0,0,"Chart of the Week: Corn Stocks Seen At 17-Year Low, But Prices Trending Lower As Traders Look Ahead ",,en,1
19743,19744,1/23/2013 14:18,0,0,Feb corn puts bid up exp Friday Feb options ,,en,1
19744,19745,1/23/2013 13:40,0,0,nice diver and 3 red to short corn on longer term chart ,,en,1
19745,19746,1/23/2013 13:31,0,0,- Teucrium Corn Stock Analysis - day trading the currency market - ,,en,1
19746,19747,1/23/2013 12:31,0,0,pop on cheap grain ,,en,1
19747,19748,1/23/2013 9:44,0,0,Commodity ETFs Upping Their Game? hopes to best its cousin ETFs: ,,en,1
19749,19750,1/23/2013 9:31,1,0,Another Drought Ahead Prepare Now! via Investorplace ,,en,2
19751,19752,1/23/2013 2:31,0,0,- Teucrium Corn Stock Analysis - stock trading - ,,en,2
19752,19753,1/23/2013 2:29,0,1,Drought Has Done Little To Stop Rural Growth ,,en,1
19753,19754,1/23/2013 1:16,0,0,- Teucrium Corn Stock Analysis - stock information - ,,en,2
19754,19755,1/22/2013 19:14,3,2,Today In Commodities: Stocks Can't Maintain Elevated Levels ,,en,1
19756,19757,1/22/2013 14:57,0,0,"is not showing a big move north, even though Hedgeye says hedge funds are going long.",,en,1
19757,19758,1/22/2013 14:11,0,0,DO YOU MEAN STOCKS OR LIQUOR VOLUME....LOL ,,en,1
19758,19759,1/22/2013 13:09,0,0,Hedge Funds Chase Corn via Hedgeye ,,en,1
19759,19760,1/22/2013 11:45,2,0,New Post: March Corn Flag Pattern Looks Bullish via seeitmarket ,,en,1
19761,19762,1/22/2013 9:45,0,0,Commodities From Heaven,,en,2
19762,19763,1/22/2013 9:42,0,0,New Post: March Corn Flag Pattern Looks Bullish by andrewnyquist ,,en,1
19763,19764,1/22/2013 7:32,0,0,- Teucrium Corn Stock Analysis - latest stock market quotes - ,,en,2
19764,19765,1/21/2013 17:17,0,1,Astrology Traders update has been added to member site. Stocks in focus: ,,en,1
19765,19766,1/21/2013 13:16,0,0,Commodities to watch: & ,,en,1
19767,19768,1/20/2013 18:38,5,1,Don't Ignore the Drought via Rolling Stone ,,en,1
19768,19769,1/20/2013 0:32,0,0,- Teucrium Corn Stock Analysis - stock review - ,,en,2
19769,19770,1/19/2013 21:46,0,0,- Teucrium Corn Stock Analysis - best stock invest - ,,en,2
19770,19771,1/19/2013 21:02,0,0,- Teucrium Corn Stock Analysis - day trading simulation software - ,,en,1
19771,19772,1/19/2013 19:02,0,0,- Teucrium Corn Stock Analysis - stock market week - ,,en,2
19772,19773,1/19/2013 7:40,0,0,ruithepotato diogoaquele fogareiro12 continuem,,en,1
19773,19774,1/18/2013 20:32,0,0,- Teucrium Corn Stock Analysis - best stock trading software - ,,en,1
19776,19777,1/18/2013 11:41,0,0,Corn Extends Best Run in Year With Goldman Bullish: Commodities. via BloombergNews,,en,1
19777,19778,1/18/2013 11:14,2,1,Remember last year when all those acres of were planted and it was all but guaranteed to make Trendline Yields,,en,2
19779,19780,1/18/2013 9:05,0,0,- Teucrium Corn Stock Analysis - top stock picks for 2011 - ,,en,1
19781,19782,1/18/2013 5:23,0,0,"Bloomberg on next week, majority of analysts surveyed are bullish & bearish ",,en,1
19783,19784,1/17/2013 12:33,0,0,- Teucrium Corn Stock Analysis - top stock investors - ,,en,1
19784,19785,1/17/2013 12:32,0,0,A lot of mixed signals from both flat price & spread - mixed signals also within the sector & outside mkts. All this = a jerky trade,,en,1
19785,19786,1/17/2013 12:31,0,0,nice moves on corn this am ,,en,1
19786,19787,1/17/2013 12:16,0,0,A lot if mixed signals from both flat price & spread - mixed signals also within the sector & outside mkts. All this = a jerky trade,,en,1
19789,19790,1/17/2013 7:56,0,0,RT EdMatts: set for 1007 in 8 or 18 weeks? Don't see another chance to buy below 700 but below 710 suits ,,en,1
19790,19791,1/17/2013 4:15,0,0,Lower Crop Inventories Lift Grain ETFs ,,en,1
19791,19792,1/16/2013 23:02,0,0,Byron Wien's 10 Market Surprises In 2013: Commodity Effect ,,en,1
